Provinsi,Kabupaten,Kecamatan,Perkiraan Panen Bulan September,Perkiraan Panen Bulan Oktober,Alsintan September,Alsintan Oktober,Bera,Penggenangan,Tanam (1-15 Hst),Vegetatif 1 (16-30 Hst),Vegetatif 2 (31-40 Hst),Max Vegetatif (41-54 Hst),Generatif 1 (55-71 Hst),Generatif 2 (72-110 Hst),Panen,Standing Crop,Luas Baku Sawah (Ha)
,Sumba Barat Daya,Wewewa Barat,146.0,157.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat Daya,Wewewa Selatan,82.0,140.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat Daya,Wewewa Tengah,18.0,59.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat Daya,Wewewa Timur,147.0,339.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat Daya,Wewewa Utara,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Tengah,,495.0,1853.0,7.0,24.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Tengah,Katikutana,163.0,236.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Tengah,Katikutana Selatan,181.0,552.0,2.0,7.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Tengah,Mamboro,8.0,110.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Tengah,Umbu Ratu Nggay,68.0,230.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Tengah,Umbu Ratu Nggay Barat,75.0,725.0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,,855.0,5136.0,25.0,68.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Haharu,8.0,69.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Kahaungu Eti,23.0,72.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Kambata Mapambuhang,3.0,22.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Kambera,22.0,161.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Kanatang,29.0,51.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Karera,25.0,159.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Katala Hamu Lingu,43.0,309.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Kota Waingapu,2.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Lewa,260.0,1567.0,3.0,18.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Lewa Tidahu,112.0,720.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Mahu,8.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Matawai La Pawu,8.0,91.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Ngadu Ngala,3.0,34.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Nggaha Oriangu,47.0,323.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Paberiwai,7.0,30.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Pahunga Lodu,81.0,540.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Pandawai,28.0,149.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Pinupahar,2.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Rindi,42.0,308.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Tabundung,28.0,144.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Umalulu,60.0,250.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Timur,Wula Waijelu,13.0,85.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,,231.0,710.0,23.0,26.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Amanatun Selatan,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Amanatun Utara,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Amanuban Barat,2.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Amanuban Selatan,94.0,177.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Amanuban Tengah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Amanuban Timur,5.0,19.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Batu Putih,11.0,149.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Boking,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Fatukopa,2.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Fatumnasi,17.0,36.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Fautmolo,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Kie,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Kokbaun,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Kolbano,5.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Kota Soe,2.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Kot'olin,2.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Kualin,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Kuan Fatu,2.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Kuatnana,2.0,11.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Mollo Barat,23.0,111.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Mollo Selatan,4.0,16.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Mollo Tengah,1.0,13.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Mollo Utara,5.0,25.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Noebana,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Noebeba,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Nunbena,2.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Nunkolo,4.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Oenino,13.0,28.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Polen,12.0,31.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Santian,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Tobu,22.0,51.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Selatan,Toianas,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,,608.0,2036.0,18.0,36.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Biboki Anleu,218.0,526.0,3.0,6.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Binoki Feotleu,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Biboki Monleu,73.0,302.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Biboki Selatan,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Biboki Tanpah,35.0,143.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Biboki Utara,65.0,283.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Bikomi Nilulat,1.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Bikomi Selatan,42.0,124.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Bikomi Tengah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Bikomi Utara,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Insana,15.0,49.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Insana Barat,28.0,50.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Insana Fafinesu,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Insana Tengah,13.0,68.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Insana Utara,35.0,229.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Kota Kefamenanu,17.0,38.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Miomaffo Barat,6.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Miomaffo Tengah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Miomaffo Timur,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Musi,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Mutis,13.0,12.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Naibenu,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Noemuti,26.0,72.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Timor Tengah Utara,Noemuti Timur,19.0,117.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
Kalimantan Barat,,,12188.0,38161.0,239.0,521.0,82575,13652,16153.0,17244.0,14778.0,22102.0,23094.0,15845.0,34625,109216.0,242776
Kalimantan Barat,Bengkayang,,551.0,1785.0,18.0,30.0,3566,571,514.0,638.0,660.0,920.0,1149.0,716.0,1709,4597.0,10538
Kalimantan Barat,Bengkayang,Bengkayang,22.0,81.0,1.0,1.0,129,46,47.0,19.0,25.0,40.0,54.0,28.0,84,213.0,479
Kalimantan Barat,Bengkayang,Capkala,39.0,130.0,1.0,2.0,214,40,21.0,26.0,22.0,55.0,91.0,51.0,266,266.0,787
Kalimantan Barat,Bengkayang,Jagoi Babang,38.0,95.0,1.0,2.0,234,29,20.0,28.0,28.0,48.0,60.0,49.0,133,233.0,633
Kalimantan Barat,Bengkayang,Ledo,12.0,50.0,1.0,1.0,79,29,8.0,10.0,9.0,17.0,38.0,16.0,30,98.0,236
Kalimantan Barat,Bengkayang,Lembah Bawang,7.0,37.0,1.0,1.0,157,13,16.0,16.0,12.0,20.0,24.0,9.0,44,97.0,315
Kalimantan Barat,Bengkayang,Lumar,18.0,52.0,1.0,1.0,92,10,36.0,20.0,30.0,35.0,28.0,24.0,57,173.0,335
Kalimantan Barat,Bengkayang,Monterado,90.0,309.0,1.0,4.0,693,62,81.0,127.0,118.0,179.0,189.0,117.0,223,811.0,1801
Kalimantan Barat,Bengkayang,Samalantan,79.0,314.0,1.0,4.0,680,81,82.0,152.0,130.0,172.0,200.0,103.0,194,839.0,1808
Kalimantan Barat,Bengkayang,Sanggau Ledo,35.0,108.0,1.0,2.0,162,25,12.0,18.0,20.0,24.0,87.0,45.0,36,206.0,430
Kalimantan Barat,Bengkayang,Seluas,25.0,94.0,1.0,2.0,267,42,27.0,58.0,47.0,40.0,66.0,33.0,119,271.0,705
Kalimantan Barat,Bengkayang,Siding,2.0,12.0,1.0,1.0,53,11,7.0,5.0,3.0,6.0,8.0,3.0,34,32.0,131
Kalimantan Barat,Bengkayang,Sungai Betung,13.0,89.0,1.0,1.0,213,40,35.0,44.0,95.0,60.0,52.0,17.0,112,303.0,692
Kalimantan Barat,Bengkayang,Sungai Raya,10.0,15.0,1.0,1.0,33,18,27.0,8.0,3.0,11.0,7.0,13.0,36,69.0,156
Kalimantan Barat,Bengkayang,Sungai Raya Kep,15.0,61.0,1.0,1.0,88,23,19.0,18.0,7.0,28.0,42.0,20.0,126,134.0,372
Kalimantan Barat,Bengkayang,Suti Semarang,5.0,9.0,1.0,1.0,44,13,6.0,3.0,5.0,6.0,5.0,6.0,27,31.0,117
Kalimantan Barat,Bengkayang,Teriak,116.0,212.0,2.0,3.0,294,59,58.0,66.0,77.0,130.0,114.0,151.0,130,596.0,1091
Kalimantan Barat,Bengkayang,Tujuh Belas,24.0,117.0,1.0,2.0,134,30,12.0,20.0,29.0,49.0,84.0,31.0,58,225.0,450
Kalimantan Barat,Kapuas Hulu,,588.0,1866.0,22.0,34.0,4924,564,585.0,782.0,727.0,1141.0,1096.0,765.0,1637,5096.0,12336
Kalimantan Barat,Kapuas Hulu,Badau,5.0,13.0,1.0,1.0,70,7,2.0,11.0,6.0,6.0,9.0,6.0,29,40.0,148
Kalimantan Barat,Kapuas Hulu,Batang Lupar,17.0,70.0,1.0,1.0,160,20,15.0,24.0,22.0,28.0,51.0,22.0,64,162.0,410
Kalimantan Barat,Kapuas Hulu,Bika,32.0,99.0,1.0,2.0,288,29,27.0,45.0,40.0,78.0,48.0,42.0,120,280.0,723
Kalimantan Barat,Kapuas Hulu,Boyan Tanjung,22.0,73.0,1.0,1.0,193,25,33.0,47.0,34.0,39.0,46.0,29.0,61,228.0,510
Kalimantan Barat,Kapuas Hulu,Bunut Hilir,33.0,51.0,1.0,1.0,128,27,22.0,29.0,22.0,27.0,29.0,43.0,47,172.0,378
Kalimantan Barat,Kapuas Hulu,Bunut Hulu,36.0,103.0,1.0,2.0,431,28,38.0,50.0,35.0,51.0,67.0,47.0,73,288.0,823
Kalimantan Barat,Kapuas Hulu,Embaloh Hilir,8.0,45.0,1.0,1.0,124,15,13.0,17.0,18.0,35.0,23.0,10.0,33,116.0,291
Kalimantan Barat,Kapuas Hulu,Embaloh Hulu,60.0,146.0,1.0,2.0,380,79,71.0,75.0,72.0,58.0,101.0,78.0,109,455.0,1036
Kalimantan Barat,Kapuas Hulu,Empanang,0.0,2.0,0.0,1.0,4,1,0.0,1.0,4.0,1.0,1.0,0.0,1,7.0,13
Kalimantan Barat,Kapuas Hulu,Hulu Gurung,20.0,96.0,1.0,2.0,261,37,45.0,50.0,38.0,68.0,53.0,26.0,80,280.0,661
Kalimantan Barat,Kapuas Hulu,Jongkong,52.0,131.0,1.0,2.0,220,15,26.0,52.0,36.0,79.0,76.0,67.0,85,336.0,663
Kalimantan Barat,Kapuas Hulu,Kalis,31.0,108.0,1.0,2.0,236,18,14.0,30.0,41.0,103.0,43.0,40.0,126,271.0,656
Kalimantan Barat,Kapuas Hulu,Mentebah,33.0,70.0,1.0,1.0,269,28,28.0,29.0,12.0,57.0,31.0,43.0,68,200.0,567
Kalimantan Barat,Kapuas Hulu,Pengkadan,29.0,69.0,1.0,1.0,255,29,39.0,45.0,39.0,43.0,39.0,38.0,71,243.0,600
Kalimantan Barat,Kapuas Hulu,Puring Kencana,11.0,24.0,1.0,1.0,53,5,8.0,11.0,23.0,13.0,14.0,14.0,14,83.0,155
Kalimantan Barat,Kapuas Hulu,Putussibau Selatan,55.0,211.0,1.0,3.0,661,50,49.0,52.0,81.0,137.0,122.0,72.0,185,513.0,1430
Kalimantan Barat,Kapuas Hulu,Putussibau Utara,58.0,215.0,1.0,3.0,535,33,39.0,49.0,66.0,132.0,128.0,76.0,152,490.0,1225
Kalimantan Barat,Kapuas Hulu,Seberuang,14.0,72.0,1.0,1.0,170,31,28.0,40.0,14.0,45.0,44.0,18.0,99,189.0,494
Kalimantan Barat,Kapuas Hulu,Selimbau,54.0,153.0,1.0,2.0,273,31,42.0,69.0,65.0,71.0,102.0,70.0,107,419.0,837
Kalimantan Barat,Kapuas Hulu,Semitau,7.0,35.0,1.0,1.0,81,25,11.0,19.0,26.0,19.0,23.0,9.0,24,107.0,244
Kalimantan Barat,Kapuas Hulu,Silat Hilir,1.0,13.0,1.0,1.0,24,2,4.0,10.0,8.0,12.0,6.0,1.0,15,41.0,82
Kalimantan Barat,Kapuas Hulu,Silat Hulu,2.0,7.0,1.0,1.0,20,4,3.0,3.0,2.0,3.0,5.0,3.0,24,19.0,67
Kalimantan Barat,Kapuas Hulu,Suhaid,8.0,57.0,1.0,1.0,88,25,28.0,24.0,23.0,36.0,35.0,11.0,50,157.0,323
Kalimantan Barat,Kayong Utara,,525.0,2226.0,8.0,27.0,4429,699,552.0,657.0,643.0,1351.0,1349.0,683.0,2395,5235.0,12893
Kalimantan Barat,Kayong Utara,Kepulauan Karimata,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kalimantan Barat,Kayong Utara,Pulau Maya,78.0,525.0,1.0,6.0,543,155,70.0,106.0,72.0,438.0,259.0,101.0,904,1046.0,2668
Kalimantan Barat,Kayong Utara,Seponti,102.0,465.0,2.0,6.0,981,186,109.0,113.0,138.0,222.0,318.0,132.0,354,1032.0,2586
Kalimantan Barat,Kayong Utara,Simpang Hilir,154.0,536.0,2.0,6.0,1139,102,117.0,156.0,139.0,330.0,317.0,200.0,484,1259.0,3008
Kalimantan Barat,Kayong Utara,Sukadana,132.0,466.0,2.0,6.0,1165,147,120.0,195.0,220.0,244.0,300.0,171.0,398,1250.0,2999
Kalimantan Barat,Kayong Utara,Teluk Batang,61.0,234.0,1.0,3.0,601,109,136.0,87.0,74.0,117.0,155.0,79.0,255,648.0,1632
Kalimantan Barat,Ketapang,,1537.0,4889.0,31.0,67.0,12125,2119,2378.0,1810.0,1232.0,3192.0,2758.0,1998.0,4321,13368.0,32264
Kalimantan Barat,Ketapang,Air Upas,3.0,6.0,1.0,1.0,12,2,1.0,0.0,1.0,3.0,4.0,4.0,4,13.0,31
Kalimantan Barat,Ketapang,Benua Kayong,213.0,558.0,3.0,7.0,1721,418,487.0,381.0,177.0,381.0,298.0,277.0,536,2001.0,4711
Kalimantan Barat,Ketapang,Delta Pawan,28.0,77.0,1.0,1.0,212,57,62.0,40.0,24.0,70.0,31.0,36.0,77,263.0,620
Kalimantan Barat,Ketapang,Hulu Sungai,3.0,11.0,1.0,1.0,37,2,2.0,4.0,5.0,14.0,2.0,4.0,5,31.0,75
Kalimantan Barat,Ketapang,Jelai Hulu,2.0,11.0,1.0,1.0,33,5,8.0,4.0,4.0,6.0,7.0,3.0,3,32.0,74
Kalimantan Barat,Ketapang,Kendawangan,250.0,596.0,3.0,7.0,1582,231,214.0,192.0,156.0,334.0,355.0,325.0,901,1576.0,4320
Kalimantan Barat,Ketapang,Manis Mata,3.0,11.0,1.0,1.0,42,5,3.0,4.0,7.0,5.0,8.0,4.0,7,31.0,86
Kalimantan Barat,Ketapang,Marau,6.0,20.0,1.0,1.0,104,7,14.0,10.0,11.0,13.0,11.0,8.0,19,67.0,199
Kalimantan Barat,Ketapang,Matan Hilir Selatan,507.0,1395.0,6.0,16.0,2870,459,508.0,356.0,305.0,973.0,738.0,659.0,771,3539.0,7695
Kalimantan Barat,Ketapang,Matan Hilir Utara,102.0,590.0,2.0,7.0,938,138,137.0,144.0,139.0,373.0,356.0,133.0,490,1282.0,2878
Kalimantan Barat,Ketapang,Muara Pawan,236.0,763.0,3.0,9.0,2137,493,538.0,390.0,226.0,488.0,437.0,307.0,585,2386.0,5643
Kalimantan Barat,Ketapang,Nanga Tayap,60.0,303.0,1.0,4.0,874,122,82.0,68.0,50.0,159.0,200.0,78.0,203,637.0,1845
Kalimantan Barat,Ketapang,Pemahan,4.0,49.0,1.0,1.0,129,21,16.0,11.0,9.0,37.0,27.0,5.0,34,105.0,293
Kalimantan Barat,Ketapang,Sandai,62.0,197.0,1.0,3.0,618,69,128.0,113.0,38.0,121.0,115.0,81.0,336,596.0,1633
Kalimantan Barat,Ketapang,Simpang Dua,5.0,40.0,1.0,1.0,109,9,6.0,9.0,10.0,11.0,33.0,7.0,21,76.0,216
Kalimantan Barat,Ketapang,Simpang Hulu,21.0,117.0,1.0,2.0,338,31,77.0,20.0,28.0,100.0,56.0,27.0,206,308.0,971
Kalimantan Barat,Ketapang,Singkup,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3
Kalimantan Barat,Ketapang,Sungai Laur,25.0,105.0,1.0,2.0,245,40,75.0,53.0,32.0,81.0,54.0,33.0,95,328.0,713
Kalimantan Barat,Ketapang,Sungai Melayu Rayak,4.0,11.0,1.0,1.0,53,5,8.0,5.0,7.0,5.0,7.0,5.0,9,37.0,105
Kalimantan Barat,Ketapang,Tumbang Titi,2.0,30.0,1.0,1.0,68,5,12.0,6.0,3.0,18.0,19.0,2.0,19,60.0,153
Kalimantan Barat,Kubu Raya,,1812.0,5006.0,24.0,61.0,11704,1953,2380.0,2621.0,1687.0,2525.0,3201.0,2356.0,6324,14770.0,35038
Kalimantan Barat,Kubu Raya,Batu Ampar,254.0,982.0,3.0,11.0,2046,497,223.0,165.0,213.0,356.0,728.0,330.0,1300,2015.0,5926
Kalimantan Barat,Kubu Raya,Kuala Mandor-B,32.0,133.0,1.0,2.0,299,31,76.0,60.0,48.0,72.0,85.0,42.0,168,383.0,887
Kalimantan Barat,Kubu Raya,Kubu,313.0,754.0,4.0,9.0,1878,278,443.0,462.0,259.0,445.0,437.0,407.0,869,2453.0,5536
Kalimantan Barat,Kubu Raya,Rasau Jaya,103.0,210.0,2.0,3.0,557,94,167.0,216.0,172.0,116.0,123.0,134.0,306,928.0,1901
Kalimantan Barat,Kubu Raya,Sungai Ambawang,45.0,183.0,1.0,3.0,421,54,66.0,93.0,67.0,110.0,111.0,58.0,179,505.0,1170
Kalimantan Barat,Kubu Raya,Sungai Kakap,587.0,1649.0,7.0,19.0,3867,571,658.0,683.0,292.0,943.0,993.0,763.0,2093,4332.0,10919
Kalimantan Barat,Kubu Raya,Sungai Raya,250.0,725.0,3.0,9.0,1665,189,346.0,690.0,479.0,314.0,496.0,325.0,1029,2650.0,5588
Kalimantan Barat,Kubu Raya,Telok Pa'kedai,162.0,171.0,2.0,2.0,624,158,331.0,168.0,70.0,80.0,93.0,211.0,247,953.0,1989
Kalimantan Barat,Kubu Raya,Terentang,66.0,199.0,1.0,3.0,347,81,70.0,84.0,87.0,89.0,135.0,86.0,133,551.0,1122
Kalimantan Barat,Landak,,1528.0,4820.0,24.0,60.0,7867,1524,1349.0,1688.0,2236.0,2893.0,2861.0,1987.0,3994,13014.0,26728
Kalimantan Barat,Landak,Air Besar,74.0,121.0,1.0,2.0,375,64,73.0,42.0,45.0,50.0,78.0,96.0,146,384.0,985
Kalimantan Barat,Landak,Banyuke Hulu,102.0,300.0,2.0,4.0,368,53,57.0,51.0,73.0,169.0,183.0,132.0,152,665.0,1252
Kalimantan Barat,Landak,Jelimpo,130.0,326.0,2.0,4.0,578,88,83.0,106.0,90.0,180.0,197.0,169.0,322,825.0,1826
Kalimantan Barat,Landak,Kuala Behe,44.0,118.0,1.0,2.0,209,37,27.0,24.0,30.0,76.0,66.0,57.0,105,280.0,635
Kalimantan Barat,Landak,Mandor,133.0,348.0,2.0,4.0,731,194,109.0,221.0,307.0,155.0,233.0,173.0,304,1198.0,2479
Kalimantan Barat,Landak,Mempawah Hulu,168.0,496.0,2.0,6.0,1122,220,229.0,311.0,405.0,338.0,269.0,218.0,430,1770.0,3609
Kalimantan Barat,Landak,Menjalin,100.0,285.0,2.0,4.0,576,168,85.0,150.0,213.0,180.0,162.0,130.0,273,920.0,1969
Kalimantan Barat,Landak,Menyuke,201.0,729.0,3.0,9.0,925,134,147.0,155.0,224.0,401.0,460.0,261.0,519,1648.0,3252
Kalimantan Barat,Landak,Meranti,56.0,172.0,1.0,2.0,340,45,40.0,36.0,55.0,109.0,98.0,73.0,150,411.0,955
Kalimantan Barat,Landak,Ngabang,95.0,278.0,2.0,4.0,377,51,60.0,47.0,81.0,187.0,152.0,123.0,284,650.0,1369
Kalimantan Barat,Landak,Sebangki,148.0,536.0,2.0,6.0,747,128,202.0,202.0,191.0,329.0,318.0,193.0,570,1435.0,2909
Kalimantan Barat,Landak,Sengah Temila,189.0,900.0,3.0,10.0,1060,218,148.0,217.0,411.0,583.0,529.0,246.0,513,2134.0,3967
Kalimantan Barat,Landak,Sompak,89.0,212.0,1.0,3.0,459,124,89.0,126.0,111.0,136.0,116.0,116.0,226,694.0,1521
Kalimantan Barat,Melawi,,200.0,575.0,11.0,12.0,1388,266,286.0,250.0,229.0,403.0,305.0,260.0,538,1733.0,3981
Kalimantan Barat,Melawi,Belimbing,15.0,60.0,1.0,1.0,130,31,44.0,41.0,35.0,55.0,25.0,20.0,43,220.0,429
Kalimantan Barat,Melawi,Belimbing Hulu,4.0,12.0,1.0,1.0,41,8,8.0,6.0,7.0,13.0,4.0,5.0,12,43.0,107
Kalimantan Barat,Melawi,Ella Hilir,15.0,57.0,1.0,1.0,134,31,15.0,15.0,21.0,49.0,26.0,20.0,63,146.0,381
Kalimantan Barat,Melawi,Menukung,9.0,20.0,1.0,1.0,56,9,5.0,10.0,6.0,13.0,11.0,12.0,49,57.0,171
Kalimantan Barat,Melawi,Nanga Pinoh,38.0,89.0,1.0,1.0,205,35,59.0,29.0,25.0,49.0,53.0,50.0,87,265.0,598
Kalimantan Barat,Melawi,Pinoh Selatan,12.0,34.0,1.0,1.0,56,9,10.0,7.0,11.0,21.0,20.0,15.0,15,84.0,166
Kalimantan Barat,Melawi,Pinoh Utara,19.0,49.0,1.0,1.0,126,38,30.0,20.0,21.0,52.0,15.0,25.0,63,163.0,403
Kalimantan Barat,Melawi,Sayan,19.0,45.0,1.0,1.0,170,27,30.0,25.0,30.0,28.0,25.0,25.0,61,163.0,430
Kalimantan Barat,Melawi,Sokan,8.0,43.0,1.0,1.0,50,8,15.0,13.0,15.0,24.0,28.0,10.0,24,105.0,187
Kalimantan Barat,Melawi,Tanah Pinoh,55.0,140.0,1.0,2.0,357,60,65.0,76.0,50.0,90.0,78.0,71.0,106,430.0,963
Kalimantan Barat,Melawi,Tanah Pinoh Barat,5.0,26.0,1.0,1.0,63,10,5.0,8.0,8.0,9.0,20.0,7.0,15,57.0,146
Kalimantan Barat,Mempawah,,685.0,1791.0,12.0,23.0,3688,560,903.0,1227.0,910.0,1107.0,1022.0,890.0,1883,6059.0,12368
Kalimantan Barat,Mempawah,Anjongan,65.0,204.0,1.0,3.0,382,63,55.0,140.0,156.0,110.0,128.0,84.0,168,673.0,1322
Kalimantan Barat,Mempawah,Mempawah Hilir,20.0,63.0,1.0,1.0,134,30,36.0,42.0,36.0,42.0,35.0,26.0,133,217.0,518
