Provinsi,Kabupaten,Kecamatan,Perkiraan Panen Bulan September,Perkiraan Panen Bulan Oktober,Alsintan September,Alsintan Oktober,Bera,Penggenangan,Tanam (1-15 Hst),Vegetatif 1 (16-30 Hst),Vegetatif 2 (31-40 Hst),Max Vegetatif (41-54 Hst),Generatif 1 (55-71 Hst),Generatif 2 (72-110 Hst),Panen,Standing Crop,Luas Baku Sawah (Ha)
Aceh,Banda Aceh,Lueng Bata,0.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,1.0,0.0,0,5,1,8
Aceh,Banda Aceh,Meuraxa,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Banda Aceh,Syiah Kuala,0.0,1.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,0,1,1,3
Aceh,Banda Aceh,Ulee Kareng,2.0,6.0,1.0,1.0,9,2,1.0,1.0,2.0,3.0,2.0,1,1,10,22
Aceh,Bener Meriah,,73.0,113.0,6.0,7.0,307,93,110.0,41.0,31.0,52.0,72.0,60,159,366,930
Aceh,Bener Meriah,Bandar,0.0,0.0,0.0,0.0,2,1,2.0,0.0,0.0,0.0,0.0,0,0,2,5
Aceh,Bener Meriah,Bener Kelipah,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Bener Meriah,Bukit,18.0,32.0,1.0,1.0,48,18,36.0,16.0,11.0,14.0,17.0,16,7,110,185
Aceh,Bener Meriah,Gajah Putih,8.0,12.0,1.0,1.0,14,11,10.0,2.0,2.0,6.0,9.0,5,13,34,73
Aceh,Bener Meriah,Mesidah,0.0,1.0,0.0,1.0,3,4,1.0,0.0,0.0,1.0,0.0,0,0,2,9
Aceh,Bener Meriah,Permata,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Bener Meriah,Pintu Rime Gayo,15.0,19.0,1.0,1.0,86,20,32.0,8.0,5.0,9.0,12.0,15,37,81,224
Aceh,Bener Meriah,Syiah Utama,12.0,15.0,1.0,1.0,92,18,11.0,3.0,3.0,8.0,10.0,12,71,47,228
Aceh,Bener Meriah,Timang Gajah,19.0,31.0,1.0,1.0,56,20,16.0,10.0,9.0,13.0,23.0,11,28,82,188
Aceh,Bener Meriah,Wih Pesam,1.0,2.0,1.0,1.0,6,1,2.0,2.0,1.0,1.0,1.0,1,3,8,18
Aceh,Bireuen,,1896.0,3973.0,27.0,53.0,3690,827,2098.0,944.0,1010.0,1995.0,2351.0,1001,596,9399,14636
Aceh,Bireuen,Ganda Pura,178.0,288.0,2.0,4.0,311,59,221.0,78.0,58.0,127.0,250.0,61,25,795,1194
Aceh,Bireuen,Jangka,90.0,178.0,1.0,2.0,206,83,171.0,33.0,15.0,109.0,132.0,25,33,485,815
Aceh,Bireuen,Jeumpa,55.0,254.0,1.0,3.0,313,67,88.0,155.0,108.0,111.0,84.0,11,35,557,1004
Aceh,Bireuen,Jeunieb,91.0,558.0,1.0,7.0,410,34,63.0,46.0,200.0,313.0,110.0,52,44,784,1275
Aceh,Bireuen,Juli,36.0,91.0,1.0,2.0,109,14,102.0,35.0,25.0,46.0,48.0,15,31,271,427
Aceh,Bireuen,Kota Juang,46.0,65.0,1.0,1.0,78,56,151.0,34.0,12.0,30.0,55.0,27,9,309,452
Aceh,Bireuen,Kuala,48.0,62.0,1.0,1.0,198,75,198.0,31.0,6.0,32.0,59.0,25,23,351,648
Aceh,Bireuen,Kuta Blang,232.0,252.0,3.0,3.0,203,72,88.0,32.0,32.0,82.0,336.0,67,48,637,961
Aceh,Bireuen,Makmur,181.0,260.0,2.0,3.0,133,29,163.0,53.0,45.0,120.0,230.0,90,15,701,882
Aceh,Bireuen,Pandrah,8.0,97.0,1.0,2.0,387,79,23.0,23.0,65.0,28.0,9.0,5,4,153,628
Aceh,Bireuen,Peudada,79.0,339.0,1.0,4.0,168,44,204.0,35.0,37.0,260.0,103.0,35,62,674,952
Aceh,Bireuen,Peulimbang,105.0,154.0,2.0,2.0,223,19,38.0,33.0,23.0,70.0,147.0,36,5,347,596
Aceh,Bireuen,Peusangan,166.0,392.0,2.0,5.0,588,103,179.0,82.0,68.0,227.0,235.0,54,68,845,1638
Aceh,Bireuen,Peusangan Selatan,29.0,105.0,1.0,2.0,96,9,24.0,14.0,27.0,63.0,37.0,14,111,179,406
Aceh,Bireuen,Peusangan Siblah Krueng,137.0,189.0,2.0,3.0,65,20,113.0,33.0,26.0,90.0,178.0,62,43,502,634
Aceh,Bireuen,Samalanga,271.0,417.0,3.0,5.0,43,13,53.0,59.0,121.0,211.0,207.0,291,3,942,1007
Aceh,Bireuen,Simpang Mamplam,144.0,272.0,2.0,4.0,159,51,219.0,168.0,142.0,76.0,131.0,131,37,867,1117
Aceh,Gayo Lues,,168.0,1336.0,10.0,20.0,1498,222,549.0,538.0,785.0,475.0,184.0,116,443,2647,4880
Aceh,Gayo Lues,Blang Jerango,7.0,205.0,1.0,3.0,239,24,51.0,48.0,133.0,68.0,10.0,2,20,312,600
Aceh,Gayo Lues,Blang Pegayon,25.0,131.0,1.0,2.0,236,48,79.0,87.0,66.0,52.0,32.0,12,41,328,660
Aceh,Gayo Lues,Blangkejeren,72.0,290.0,1.0,4.0,204,36,65.0,92.0,121.0,141.0,69.0,62,96,550,898
Aceh,Gayo Lues,Dabun Gelang,34.0,144.0,1.0,2.0,152,12,36.0,44.0,48.0,81.0,37.0,23,82,269,520
Aceh,Gayo Lues,Kuta Panjang,9.0,245.0,1.0,3.0,262,33,73.0,136.0,189.0,51.0,12.0,4,42,465,824
Aceh,Gayo Lues,Pantan Cuaca,1.0,26.0,1.0,1.0,50,7,15.0,12.0,21.0,5.0,1.0,0,4,54,116
Aceh,Gayo Lues,Pining,5.0,66.0,1.0,1.0,32,6,30.0,22.0,40.0,23.0,7.0,1,8,123,171
Aceh,Gayo Lues,Putri Betung,5.0,60.0,1.0,1.0,37,9,16.0,18.0,39.0,19.0,5.0,4,15,101,164
Aceh,Gayo Lues,Rikit Gaib,0.0,75.0,0.0,1.0,100,14,32.0,52.0,61.0,14.0,0.0,0,30,159,308
Aceh,Gayo Lues,Terangun,5.0,25.0,1.0,1.0,80,19,95.0,23.0,11.0,12.0,6.0,3,94,150,351
Aceh,Gayo Lues,Tripe Jaya,6.0,67.0,1.0,1.0,106,14,57.0,4.0,56.0,9.0,5.0,5,11,136,268
Aceh,Langsa,,143.0,238.0,5.0,6.0,271,150,30.0,90.0,76.0,108.0,131.0,128,56,563,1050
Aceh,Langsa,Langsa Barat,16.0,15.0,1.0,1.0,25,3,0.0,1.0,2.0,4.0,21.0,7,2,35,65
Aceh,Langsa,Langsa Baro,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Langsa,Langsa Kota,6.0,5.0,1.0,1.0,8,3,1.0,1.0,2.0,1.0,6.0,5,1,16,29
Aceh,Langsa,Langsa Lama,10.0,19.0,1.0,1.0,48,5,1.0,3.0,8.0,8.0,7.0,11,16,38,110
Aceh,Langsa,Langsa Timur,111.0,199.0,2.0,3.0,190,139,28.0,85.0,64.0,95.0,97.0,105,37,474,846
Aceh,Lhokseumawe,,247.0,346.0,5.0,6.0,269,79,146.0,37.0,37.0,168.0,343.0,88,104,819,1309
Aceh,Lhokseumawe,Banda Sakti,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Lhokseumawe,Blang Mangat,189.0,211.0,3.0,3.0,166,47,116.0,27.0,25.0,77.0,265.0,64,54,574,860
Aceh,Lhokseumawe,Muara Dua,10.0,24.0,1.0,1.0,27,12,6.0,2.0,2.0,17.0,11.0,7,12,45,97
Aceh,Lhokseumawe,Muara Satu,48.0,112.0,1.0,2.0,76,20,24.0,8.0,10.0,74.0,67.0,17,38,200,352
Aceh,Nagan Raya,,158.0,1212.0,10.0,19.0,1668,263,1318.0,928.0,733.0,408.0,173.0,110,1096,3670,6732
Aceh,Nagan Raya,Beutong,14.0,322.0,1.0,4.0,288,53,254.0,188.0,182.0,133.0,17.0,8,306,782,1437
Aceh,Nagan Raya,Beutong Ateuh Banggalang,3.0,24.0,1.0,1.0,189,14,9.0,2.0,6.0,17.0,3.0,2,33,39,275
Aceh,Nagan Raya,Darul Makmur,4.0,23.0,1.0,1.0,22,3,11.0,10.0,9.0,13.0,3.0,4,16,50,91
Aceh,Nagan Raya,Kuala,39.0,82.0,1.0,1.0,204,30,53.0,31.0,19.0,44.0,45.0,24,278,216,735
Aceh,Nagan Raya,Kuala Pesisir,12.0,32.0,1.0,1.0,31,4,5.0,6.0,7.0,18.0,17.0,3,18,56,110
Aceh,Nagan Raya,Seunagan,14.0,238.0,1.0,3.0,163,18,278.0,162.0,179.0,52.0,18.0,7,102,696,981
Aceh,Nagan Raya,Seunagan Timur,6.0,192.0,1.0,3.0,465,98,457.0,332.0,169.0,20.0,7.0,3,43,988,1599
Aceh,Nagan Raya,Suka Makmue,48.0,243.0,1.0,3.0,237,38,238.0,193.0,148.0,81.0,34.0,54,241,748,1271
Aceh,Nagan Raya,Tadu Raya,19.0,46.0,1.0,1.0,56,4,12.0,4.0,6.0,28.0,28.0,4,57,82,202
Aceh,Nagan Raya,Tripa Makmur,1.0,10.0,1.0,1.0,13,1,1.0,0.0,8.0,2.0,1.0,1,2,13,31
Aceh,Pidie,,2777.0,9583.0,41.0,115.0,3457,1523,1310.0,941.0,845.0,7298.0,3496.0,1406,4459,15296,24820
Aceh,Pidie,Batee,121.0,81.0,2.0,1.0,136,58,35.0,22.0,14.0,24.0,105.0,116,103,316,617
Aceh,Pidie,Delima,174.0,382.0,2.0,5.0,161,196,100.0,63.0,32.0,269.0,197.0,113,171,774,1305
Aceh,Pidie,Geumpang,58.0,469.0,1.0,6.0,127,11,18.0,26.0,36.0,403.0,74.0,28,74,585,808
Aceh,Pidie,Glumpang Baro,17.0,16.0,1.0,1.0,68,104,18.0,0.0,0.0,5.0,27.0,3,612,53,837
Aceh,Pidie,Glumpang Tiga,196.0,644.0,3.0,8.0,47,27,13.0,6.0,15.0,522.0,259.0,86,433,901,1408
Aceh,Pidie,Grong Grong,110.0,131.0,2.0,2.0,24,31,14.0,2.0,3.0,58.0,170.0,20,14,267,336
Aceh,Pidie,Indrajaya,299.0,527.0,4.0,6.0,32,145,82.0,2.0,2.0,346.0,435.0,85,374,952,1503
Aceh,Pidie,Kembang Tanjong,120.0,242.0,2.0,3.0,74,78,38.0,9.0,12.0,165.0,158.0,53,395,435,982
Aceh,Pidie,Keumala,64.0,702.0,1.0,8.0,93,12,84.0,168.0,49.0,625.0,67.0,47,140,1040,1285
Aceh,Pidie,Kota Sigli,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Pidie,Mane,86.0,269.0,1.0,3.0,296,56,84.0,47.0,60.0,163.0,111.0,40,111,505,984
Aceh,Pidie,Mila,66.0,268.0,1.0,3.0,66,74,117.0,66.0,37.0,199.0,78.0,39,42,536,719
Aceh,Pidie,Muara Tiga,161.0,256.0,2.0,3.0,189,43,32.0,19.0,41.0,126.0,215.0,67,155,500,893
Aceh,Pidie,Mutiara,91.0,705.0,1.0,8.0,53,2,2.0,1.0,0.0,647.0,142.0,15,118,807,980
Aceh,Pidie,Mutiara Timur,106.0,940.0,2.0,11.0,88,55,73.0,6.0,31.0,851.0,141.0,44,490,1146,1779
Aceh,Pidie,Padang Tiji,261.0,464.0,3.0,6.0,682,357,119.0,74.0,77.0,252.0,329.0,131,108,982,2136
Aceh,Pidie,Peukan Baro,132.0,440.0,2.0,5.0,43,49,24.0,4.0,8.0,357.0,181.0,50,266,624,982
Aceh,Pidie,Pidie,223.0,357.0,3.0,4.0,175,83,53.0,47.0,25.0,222.0,268.0,128,135,743,1136
Aceh,Pidie,Sakti,155.0,1120.0,2.0,13.0,117,20,68.0,87.0,88.0,943.0,216.0,54,233,1456,1826
Aceh,Pidie,Simpang Tiga,159.0,300.0,2.0,4.0,284,33,46.0,37.0,36.0,202.0,150.0,138,93,609,1019
Aceh,Pidie,Tangse,64.0,428.0,1.0,5.0,564,66,180.0,65.0,124.0,269.0,84.0,28,102,750,1519
Aceh,Pidie,Tiro/Truseb,107.0,337.0,2.0,4.0,116,19,103.0,164.0,126.0,178.0,81.0,115,255,767,1157
Aceh,Pidie,Titeue,8.0,504.0,1.0,6.0,22,4,7.0,26.0,29.0,472.0,8.0,6,35,548,609
Aceh,Pidie Jaya,,1631.0,3465.0,21.0,42.0,1163,666,715.0,659.0,894.0,1775.0,1932.0,964,507,6939,9315
Aceh,Pidie Jaya,Bandar Baru,357.0,628.0,4.0,7.0,173,74,98.0,121.0,121.0,326.0,440.0,191,322,1297,1871
Aceh,Pidie Jaya,Bandar Dua,546.0,878.0,6.0,10.0,282,117,280.0,153.0,262.0,411.0,499.0,493,28,2098,2537
Aceh,Pidie Jaya,Jangka Buya,171.0,172.0,2.0,2.0,134,22,40.0,17.0,14.0,72.0,208.0,94,22,445,629
Aceh,Pidie Jaya,Meurah Dua,127.0,187.0,2.0,3.0,49,71,20.0,24.0,20.0,83.0,203.0,15,3,365,489
Aceh,Pidie Jaya,Meureudu,113.0,430.0,2.0,5.0,307,161,135.0,107.0,213.0,146.0,173.0,21,14,795,1284
Aceh,Pidie Jaya,Panteraja,19.0,243.0,1.0,3.0,18,16,11.0,27.0,40.0,194.0,21.0,12,24,305,365
Aceh,Pidie Jaya,Trienggadeng,179.0,557.0,2.0,7.0,105,57,105.0,192.0,213.0,265.0,191.0,130,88,1096,1350
Aceh,Pidie Jaya,Ulim,120.0,370.0,2.0,5.0,95,148,26.0,18.0,11.0,278.0,197.0,8,6,538,790
Aceh,Sabang,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Sabang,Sukajaya,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Sabang,Sukakarya,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Aceh,Simeulue,,455.0,1745.0,10.0,24.0,2051,283,532.0,488.0,677.0,881.0,453.0,367,1356,3398,7182
Aceh,Simeulue,Alafan,31.0,72.0,1.0,1.0,215,30,47.0,48.0,9.0,49.0,33.0,23,158,209,613
Aceh,Simeulue,Salang,65.0,379.0,1.0,5.0,235,9,26.0,51.0,36.0,322.0,50.0,70,233,555,1037
Aceh,Simeulue,Simeulue Barat,61.0,140.0,1.0,2.0,552,120,181.0,97.0,61.0,56.0,56.0,55,305,506,1495
Aceh,Simeulue,Simeulue Cut,36.0,170.0,1.0,2.0,67,1,44.0,25.0,92.0,64.0,34.0,31,30,290,389
Aceh,Simeulue,Simeulue Tengah,60.0,442.0,1.0,5.0,206,15,47.0,137.0,292.0,125.0,60.0,49,142,710,1098
Aceh,Simeulue,Simeulue Timur,28.0,63.0,1.0,1.0,82,23,18.0,24.0,16.0,33.0,33.0,16,77,140,324
Aceh,Simeulue,Teluk Dalam,60.0,113.0,1.0,2.0,156,26,45.0,27.0,24.0,54.0,84.0,21,99,255,542
Aceh,Simeulue,Teupah Barat,38.0,109.0,1.0,2.0,192,20,52.0,25.0,50.0,47.0,30.0,39,145,243,613
Aceh,Simeulue,Teupah Selatan,51.0,141.0,1.0,2.0,239,28,39.0,39.0,60.0,62.0,47.0,46,71,293,643
Aceh,Simeulue,Teupah Tengah,24.0,117.0,1.0,2.0,107,11,33.0,15.0,37.0,69.0,26.0,17,96,197,428
Aceh,Subulussalam,,81.0,344.0,5.0,7.0,731,68,75.0,177.0,181.0,137.0,64.0,85,323,719,1859
Aceh,Subulussalam,Longkib,9.0,29.0,1.0,1.0,105,8,9.0,17.0,19.0,8.0,5.0,12,62,70,248
Aceh,Subulussalam,Penanggalan,2.0,12.0,1.0,1.0,15,0,0.0,0.0,1.0,11.0,1.0,2,3,15,33
Aceh,Subulussalam,Rundeng,23.0,106.0,1.0,2.0,195,14,17.0,50.0,53.0,45.0,19.0,23,83,207,503
Aceh,Subulussalam,Simpang Kiri,7.0,22.0,1.0,1.0,86,9,11.0,10.0,10.0,10.0,6.0,7,47,54,197
Aceh,Subulussalam,Sultan Daulat,40.0,175.0,1.0,2.0,330,37,38.0,100.0,98.0,63.0,33.0,41,128,373,878
Sumatera Utara,,,29258.0,69815.0,561.0,995.0,88997,19492,19360.0,23407.0,21291.0,35214.0,32324.0,19975,46736,151571,309539
Sumatera Utara,Asahan,,607.0,1766.0,14.0,26.0,1625,438,339.0,677.0,430.0,1047.0,701.0,379,352,3573,6013
Sumatera Utara,Asahan,Aek Kuasan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Asahan,Aek Ledong,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Asahan,Aek Songsongan,1.0,6.0,1.0,1.0,8,4,2.0,3.0,2.0,4.0,1.0,1,3,13,28
Sumatera Utara,Asahan,Air Batu,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Asahan,Air Joman,1.0,33.0,1.0,1.0,9,0,4.0,15.0,6.0,27.0,1.0,1,1,54,65
Sumatera Utara,Asahan,Bandar Pasir Mandoge,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Asahan,Bandar Pulau,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Asahan,Buntu Pane,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Asahan,Kisaran Barat,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Asahan,Kisaran Timur,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Asahan,Meranti,94.0,540.0,2.0,6.0,504,69,88.0,229.0,146.0,352.0,101.0,67,49,983,1612
Sumatera Utara,Asahan,Pulau Rakyat,2.0,1.0,1.0,1.0,9,1,1.0,1.0,0.0,1.0,1.0,2,4,6,20
Sumatera Utara,Asahan,Pulo Bandring,19.0,58.0,1.0,1.0,40,19,10.0,17.0,17.0,32.0,22.0,11,35,109,208
Sumatera Utara,Asahan,Rahuning,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Asahan,Rawang Panca Arga,184.0,661.0,2.0,8.0,582,150,117.0,264.0,180.0,402.0,193.0,137,80,1293,2113
Sumatera Utara,Asahan,Sei Dadap,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Asahan,Sei Kepayang,282.0,409.0,4.0,5.0,430,187,102.0,133.0,67.0,194.0,359.0,139,148,994,1761
Sumatera Utara,Asahan,Sei Kepayang Barat,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Asahan,Sei Kepayang Timur,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Asahan,Setia Janji,24.0,50.0,1.0,1.0,28,7,14.0,12.0,9.0,32.0,23.0,20,29,110,176
Sumatera Utara,Asahan,Silau Laut,1.0,4.0,1.0,1.0,4,0,0.0,2.0,3.0,1.0,0.0,1,0,7,11
Sumatera Utara,Asahan,Simpang Empat,0.0,2.0,0.0,1.0,11,1,1.0,1.0,0.0,2.0,0.0,0,3,4,19
Sumatera Utara,Asahan,Tanjung Balai,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Asahan,Teluk Dalam,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Asahan,Tinggi Raja,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Batu Bara,,1087.0,4304.0,15.0,51.0,3340,615,703.0,861.0,1060.0,2652.0,1437.0,471,1141,7184,12483
Sumatera Utara,Batu Bara,Air Putih,243.0,637.0,3.0,8.0,889,186,254.0,292.0,236.0,289.0,272.0,162,540,1505,3238
Sumatera Utara,Batu Bara,Limapuluh,217.0,738.0,3.0,9.0,1362,294,246.0,157.0,168.0,449.0,295.0,85,177,1400,3283
Sumatera Utara,Batu Bara,Medang Deras,321.0,1336.0,4.0,15.0,224,10,21.0,66.0,50.0,1087.0,484.0,71,187,1779,2210
Sumatera Utara,Batu Bara,Sei Balai,164.0,870.0,2.0,10.0,254,26,68.0,136.0,375.0,406.0,217.0,70,76,1272,1633
Sumatera Utara,Batu Bara,Sei Suka,37.0,261.0,1.0,3.0,143,9,37.0,58.0,99.0,141.0,50.0,15,26,400,586
Sumatera Utara,Batu Bara,Talawi,62.0,263.0,1.0,3.0,247,52,57.0,91.0,90.0,146.0,66.0,45,47,495,852
Sumatera Utara,Batu Bara,Tanjung Tiram,43.0,198.0,1.0,3.0,221,38,20.0,61.0,42.0,134.0,53.0,23,88,333,681
Sumatera Utara,Binjai,,70.0,293.0,4.0,6.0,416,59,84.0,150.0,111.0,147.0,84.0,41,87,617,1192
Sumatera Utara,Binjai,Binjai Barat,1.0,3.0,1.0,1.0,2,0,0.0,1.0,2.0,1.0,1.0,0,2,5,9
Sumatera Utara,Binjai,Binjai Kota,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Binjai,Binjai Selatan,40.0,98.0,1.0,2.0,146,48,48.0,48.0,51.0,28.0,46.0,26,56,247,504
Sumatera Utara,Binjai,Binjai Timur,10.0,43.0,1.0,1.0,35,3,10.0,13.0,14.0,24.0,11.0,7,8,79,126
Sumatera Utara,Binjai,Binjai Utara,19.0,149.0,1.0,2.0,233,8,26.0,88.0,44.0,94.0,26.0,8,21,286,553
Sumatera Utara,Dairi,,411.0,1208.0,15.0,21.0,1752,332,656.0,412.0,411.0,611.0,451.0,285,783,2826,5716
Sumatera Utara,Dairi,Berampu,20.0,53.0,1.0,1.0,72,16,17.0,15.0,14.0,27.0,29.0,5,18,107,215
Sumatera Utara,Dairi,Gunung Sitember,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sumatera Utara,Dairi,Lae Parira,92.0,260.0,1.0,3.0,265,60,95.0,68.0,89.0,136.0,84.0,83,290,555,1175
Sumatera Utara,Dairi,Parbuluan,37.0,57.0,1.0,1.0,85,12,29.0,16.0,15.0,25.0,41.0,25,40,151,288
Sumatera Utara,Dairi,Pegagan Hilir,14.0,35.0,1.0,1.0,72,14,29.0,16.0,15.0,15.0,12.0,13,64,100,252
Sumatera Utara,Dairi,Sidikalang,22.0,48.0,1.0,1.0,65,15,17.0,19.0,14.0,23.0,26.0,13,39,112,232
Sumatera Utara,Dairi,Siempat Nempu,24.0,172.0,1.0,2.0,124,33,34.0,35.0,81.0,82.0,23.0,21,65,276,501
Sumatera Utara,Dairi,Siempat Nempu Hilir,7.0,20.0,1.0,1.0,27,16,15.0,13.0,9.0,9.0,4.0,9,15,59,117
Sumatera Utara,Dairi,Siempat Nempu Hulu,11.0,98.0,1.0,2.0,68,37,16.0,11.0,13.0,80.0,13.0,7,20,140,265
Sumatera Utara,Dairi,Silahi Sabungan,12.0,37.0,1.0,1.0,94,20,26.0,20.0,16.0,17.0,10.0,11,12,100,227
Sumatera Utara,Dairi,Silima Punggapungga,3.0,15.0,1.0,1.0,15,6,7.0,5.0,4.0,10.0,2.0,3,6,31,58
Sumatera Utara,Dairi,Sitinjo,15.0,54.0,1.0,1.0,67,7,16.0,18.0,27.0,19.0,19.0,8,15,107,196
Sumatera Utara,Dairi,Sumbul,146.0,310.0,2.0,4.0,748,76,349.0,169.0,105.0,132.0,178.0,80,159,1013,2005
Sumatera Utara,Dairi,Tanah Pinem,1.0,9.0,1.0,1.0,12,2,3.0,3.0,2.0,7.0,1.0,1,1,17,32
Sumatera Utara,Dairi,Tiga Lingga,8.0,40.0,1.0,1.0,38,18,3.0,4.0,7.0,29.0,9.0,6,39,58,153
Sumatera Utara,Deli Serdang,,3916.0,9167.0,56.0,114.0,7752,1200,1631.0,2342.0,2154.0,5230.0,4329.0,2671,6462,18357,34204
Sumatera Utara,Deli Serdang,Bangun Purba,7.0,17.0,1.0,1.0,25,12,5.0,4.0,4.0,9.0,9.0,3,7,34,78
Sumatera Utara,Deli Serdang,Batang Kuis,176.0,758.0,2.0,9.0,578,52,170.0,266.0,271.0,408.0,192.0,122,321,1429,2460
Sumatera Utara,Deli Serdang,Beringin,235.0,549.0,3.0,7.0,138,93,48.0,32.0,22.0,427.0,242.0,181,327,952,1513
Sumatera Utara,Deli Serdang,Birubiru,28.0,66.0,1.0,1.0,151,19,21.0,18.0,19.0,34.0,32.0,18,42,142,358
Sumatera Utara,Deli Serdang,Deli Tua,1.0,1.0,1.0,1.0,6,0,0.0,0.0,0.0,1.0,1.0,1,6,3,15
Sumatera Utara,Deli Serdang,Galang,255.0,410.0,3.0,5.0,106,9,16.0,63.0,103.0,162.0,353.0,92,158,789,1065
Sumatera Utara,Deli Serdang,Gunung Meriah,15.0,33.0,1.0,1.0,75,6,17.0,11.0,6.0,20.0,17.0,10,23,81,185
Sumatera Utara,Deli Serdang,Hamparan Perak,487.0,986.0,6.0,11.0,1643,127,135.0,421.0,242.0,573.0,416.0,472,728,2259,4863
Sumatera Utara,Deli Serdang,Kutalimbaru,25.0,56.0,1.0,1.0,116,11,24.0,25.0,23.0,21.0,30.0,15,31,138,299
Sumatera Utara,Deli Serdang,Labuhan Deli,5.0,9.0,1.0,1.0,33,0,1.0,1.0,2.0,5.0,6.0,3,14,18,66
Sumatera Utara,Deli Serdang,Lubuk Pakam,121.0,184.0,2.0,3.0,99,8,13.0,34.0,26.0,92.0,160.0,52,237,377,724
Sumatera Utara,Deli Serdang,Namo Rambe,60.0,174.0,1.0,2.0,291,17,47.0,49.0,57.0,84.0,79.0,26,106,342,767
Sumatera Utara,Deli Serdang,Pagar Merbau,470.0,733.0,6.0,9.0,210,200,35.0,75.0,125.0,373.0,571.0,261,745,1440,2603
Sumatera Utara,Deli Serdang,Pancur Batu,88.0,226.0,1.0,3.0,327,31,89.0,105.0,99.0,84.0,105.0,52,110,534,1013
Sumatera Utara,Deli Serdang,Pantai Labu,151.0,391.0,2.0,5.0,300,52,77.0,52.0,34.0,325.0,77.0,207,817,772,1950
Sumatera Utara,Deli Serdang,Patumbak,22.0,62.0,1.0,1.0,91,13,24.0,19.0,16.0,35.0,27.0,12,21,133,262
Sumatera Utara,Deli Serdang,Percut Sei Tuan,680.0,2139.0,8.0,24.0,1930,249,540.0,656.0,461.0,1424.0,618.0,617,1303,4316,7872
Sumatera Utara,Deli Serdang,Sibolangit,27.0,48.0,1.0,1.0,96,13,13.0,12.0,9.0,25.0,34.0,14,29,107,247
Sumatera Utara,Deli Serdang,Sinembah Tanjung Muda Hilir,35.0,90.0,1.0,2.0,161,27,54.0,45.0,30.0,44.0,39.0,23,65,235,492
Sumatera Utara,Deli Serdang,Sinembah Tanjung Muda Hulu,12.0,18.0,1.0,1.0,57,13,29.0,10.0,6.0,6.0,15.0,6,9,72,153
Sumatera Utara,Deli Serdang,Sunggal,252.0,707.0,3.0,8.0,478,50,70.0,130.0,235.0,368.0,252.0,203,273,1258,2100
