Kode Provinsi,Nama Provinsi,Kode Kab,Nama Kabupaten,Luas Panen_Jan-24,Luas Panen_Feb-24,Luas Panen_Mar-24,Luas Panen_Apr-24,Luas Panen_Mei-24,Luas Panen_Jun-24,Luas Panen_Jul-24,Luas Panen_Ags-24,Luas Panen_Sep-24,Luas Panen_Okt-24,Luas Panen_Nov-24,Luas Panen_Des-24,Luas Panen_Jan-Des 2024,Luas Panen_Jan-25,Luas Panen_Feb-25,Luas Panen_Mar-25,Luas Panen_Apr-25,Luas Panen_Mei-25,Luas Panen_Jun-25,Luas Panen_Jul-25,Luas Panen_Ags-25,Luas Panen_Sep-25,Luas Panen_Okt-25,Luas Panen_Nov-25,Produksi Padi_Jan-24,Produksi Padi_Feb-24,Produksi Padi_Mar-24,Produksi Padi_Apr-24,Produksi Padi_Mei-24,Produksi Padi_Jun-24,Produksi Padi_Jul-24,Produksi Padi_Ags-24,Produksi Padi_Sep-24,Produksi Padi_Okt-24,Produksi Padi_Nov-24,Produksi Padi_Des-24,Produksi Padi_Jan-Des 2024,Produksi Padi_Jan-25,Produksi Padi_Feb-25,Produksi Padi_Mar-25,Produksi Padi_Apr-25,Produksi Padi_Mei-25,Produksi Padi_Jun-25,Produksi Padi_Jul-25,Produksi Padi_Ags-25,Produksi Padi_Sep-25,Produksi Padi_Okt-25,Produksi Padi_Nov-25,Produksi Beras_Jan-24,Produksi Beras_Feb-24,Produksi Beras_Mar-24,Produksi Beras_Apr-24,Produksi Beras_Mei-24,Produksi Beras_Jun-24,Produksi Beras_Jul-24,Produksi Beras_Ags-24,Produksi Beras_Sep-24,Produksi Beras_Okt-24,Produksi Beras_Nov-24,Produksi Beras_Des-24,Produksi Beras_Jan-Des 2024,Produksi Beras_Jan-25,Produksi Beras_Feb-25,Produksi Beras_Mar-25,Produksi Beras_Apr-25,Produksi Beras_Mei-25,Produksi Beras_Jun-25,Produksi Beras_Jul-25,Produksi Beras_Ags-25,Produksi Beras_Sep-25,Produksi Beras_Okt-25,Produksi Beras_Nov-25
73,SULAWESI SELATAN,7317,SULAWESI SELATAN - Luwu,1.176,677,192,6.386,12.527,4.108,1.801,1.436,791,11.355,10.333,1.543,52.325,257,125,894,7.688,14.736,1.571,837,37,1.344,15.395,8.994,6.230,3.586,1.019,33.841,60.095,19.714,8.643,6.890,4.625,66.337,60.392,9.020,280.393,1.379,685,4.879,41.912,73.840,7.817,4.195,183,7.920,91.221,53.318,3.575,2.058,585,19.419,34.485,11.313,4.960,3.954,2.654,38.067,34.655,5.176,160.900,791,393,2.800,24.050,42.372,4.486,2.407,105,4.545,52.346,30.596
73,SULAWESI SELATAN,7318,SULAWESI SELATAN - Tana Toraja,427,105,749,150,555,916,4.246,3.070,864,634,375,765,12.857,1.932,2.285,1.602,567,196,487,1.402,2.993,2.740,1.332,887,2.072,510,3.634,730,2.494,4.116,19.084,13.798,3.858,2.832,1.676,3.414,58.217,8.693,10.280,7.206,2.549,878,2.182,6.282,13.412,11.761,5.715,3.807,1.189,293,2.085,419,1.431,2.362,10.951,7.918,2.214,1.625,962,1.959,33.407,4.988,5.899,4.135,1.463,504,1.252,3.605,7.696,6.749,3.279,2.185
73,SULAWESI SELATAN,7322,SULAWESI SELATAN - Luwu Utara,1.207,459,1.153,10.057,4.261,2.555,840,833,7.063,6.204,3.629,2.089,40.352,690,1.593,3.920,3.649,2.424,1.408,1.455,1.977,6.968,3.939,1.899,6.526,2.483,6.235,54.326,20.925,12.549,4.124,4.091,39.942,35.086,20.541,11.825,218.654,3.599,8.302,20.374,19.011,12.295,7.140,7.378,10.018,39.156,22.155,10.686,3.745,1.425,3.578,31.174,12.008,7.201,2.367,2.348,22.920,20.134,11.787,6.786,125.472,2.065,4.764,11.692,10.909,7.055,4.097,4.234,5.749,22.469,12.714,6.132
73,SULAWESI SELATAN,7325,SULAWESI SELATAN - Luwu Timur,891,632,499,1.011,11.666,5.606,507,0,0,1.494,12.427,6.441,41.174,803,119,0,699,12.613,5.471,1.840,323,114,2.167,10.905,4.175,2.963,2.337,4.738,61.437,29.525,2.669,0,0,9.618,79.982,41.457,238.902,4.677,692,0,4.074,74.686,32.395,10.895,1.913,719,13.625,68.574,2.396,1.700,1.341,2.719,35.255,16.943,1.532,0,0,5.519,45.897,23.790,137.091,2.684,397,0,2.338,42.858,18.590,6.252,1.098,413,7.819,39.350
73,SULAWESI SELATAN,7326,SULAWESI SELATAN - Toraja Utara,1.009,836,42,26,387,1.936,5.300,5.213,617,76,106,660,16.209,3.472,1.788,1.257,490,0,519,4.933,4.793,2.383,810,361,4.547,3.768,189,119,1.995,9.970,27.299,26.850,2.751,339,470,2.943,81.241,15.498,7.982,5.613,2.186,0,2.440,23.206,22.549,10.474,3.562,1.586,2.610,2.162,109,68,1.145,5.721,15.665,15.407,1.578,194,270,1.689,46.619,8.893,4.581,3.221,1.255,0,1.400,13.317,12.939,6.011,2.044,910
73,SULAWESI SELATAN,7371,SULAWESI SELATAN - Kota Makassar,0,0,217,644,244,107,342,520,68,44,323,69,2.578,11,0,312,418,133,20,219,397,43,32,124,0,0,1.193,3.537,1.379,603,1.932,2.938,418,271,1.994,424,14.687,52,0,1.463,1.961,645,98,1.061,1.926,264,193,756,0,0,684,2.030,791,346,1.109,1.686,240,155,1.144,243,8.428,30,0,840,1.125,370,56,609,1.105,152,111,434
73,SULAWESI SELATAN,7372,SULAWESI SELATAN - Kota Parepare,0,0,10,393,126,24,4,109,290,0,3,0,960,0,0,146,436,0,0,24,153,180,39,1,0,0,56,2.112,586,114,18,505,1.576,1,15,0,4.984,0,0,730,2.184,0,0,103,653,968,208,4,0,0,32,1.212,336,65,10,290,905,1,9,0,2.860,0,0,419,1.253,0,0,59,375,556,119,2
73,SULAWESI SELATAN,7373,SULAWESI SELATAN - Kota Palopo,0,0,4,216,1.208,50,0,0,29,796,628,1,2.932,0,0,0,887,737,29,0,0,37,1.004,570,0,0,25,1.216,5.788,238,0,0,152,4.155,3.282,5,14.861,0,0,0,5.507,3.267,128,0,0,211,5.712,3.236,0,0,14,698,3.322,137,0,0,87,2.384,1.883,3,8.528,0,0,0,3.160,1.875,73,0,0,121,3.278,1.857
74,SULAWESI TENGGARA,7401,SULAWESI TENGGARA - Buton,0,22,0,75,253,368,253,131,127,249,88,110,1.676,0,0,0,69,206,356,77,48,140,145,138,0,76,0,237,804,1.245,855,444,527,1.034,364,455,6.041,0,0,0,294,807,1.334,280,174,548,567,540,0,44,0,136,462,715,491,255,303,594,209,261,3.469,0,0,0,169,464,766,161,100,315,326,310
74,SULAWESI TENGGARA,7402,SULAWESI TENGGARA - Muna,8,47,33,213,181,29,68,21,16,162,0,10,787,40,24,89,294,107,4,6,15,26,120,113,23,111,94,604,604,97,203,69,65,562,0,34,2.466,146,89,325,1.073,361,13,19,52,84,394,370,13,64,54,347,347,56,117,39,37,323,0,19,1.416,84,51,187,616,208,7,11,30,48,226,212
74,SULAWESI TENGGARA,7403,SULAWESI TENGGARA - Konawe,4.477,5.960,323,3.105,5.941,3.981,3.734,5.605,2.500,6.880,2.759,3.478,48.743,5.258,4.209,428,3.178,9.194,4.217,6.204,3.033,990,7.127,4.189,19.534,26.005,1.408,13.548,26.468,17.737,16.635,24.973,11.212,30.851,12.373,15.598,216.342,23.856,19.097,1.943,14.404,40.389,18.525,27.253,13.320,4.464,32.153,18.897,11.218,14.934,809,7.780,15.200,10.186,9.553,14.341,6.439,17.717,7.106,8.957,124.241,13.700,10.967,1.116,8.272,23.194,10.639,15.651,7.650,2.564,18.465,10.852
74,SULAWESI TENGGARA,7404,SULAWESI TENGGARA - Kolaka,1.245,240,463,686,1.365,1.679,1.586,1.203,1.376,589,186,979,11.597,1.224,1.701,1.000,1.651,1.126,1.973,1.271,2.096,744,1.071,1.544,5.214,1.006,1.938,2.875,5.471,6.728,6.357,4.821,5.729,2.452,776,4.077,47.444,5.553,7.237,4.214,7.468,5.315,9.314,5.950,9.646,3.204,4.616,6.653,2.994,578,1.113,1.651,3.142,3.864,3.651,2.769,3.290,1.408,446,2.341,27.246,3.189,4.156,2.420,4.289,3.052,5.349,3.417,5.540,1.840,2.651,3.821
74,SULAWESI TENGGARA,7405,SULAWESI TENGGARA - Konawe Selatan,79,11,0,312,3.712,4.682,1.698,1.195,1.912,4.793,2.844,372,21.611,240,572,495,3.539,4.884,3.057,140,1.114,2.111,6.342,2.902,343,50,0,1.364,14.002,17.587,6.417,4.514,7.614,19.105,11.327,1.481,83.804,982,2.335,2.022,14.446,19.446,12.173,556,4.436,8.652,25.991,11.892,197,29,0,783,8.041,10.100,3.685,2.593,4.373,10.972,6.505,850,48.127,564,1.341,1.161,8.296,11.167,6.991,319,2.547,4.969,14.926,6.829
74,SULAWESI TENGGARA,7406,SULAWESI TENGGARA - Bombana,3,0,186,1.358,3.332,1.590,1.308,1.801,2.191,3.369,487,394,16.019,206,276,3.154,3.427,2.674,715,896,4.520,2.887,2.389,1.080,14,0,831,6.056,17.605,8.403,6.928,9.475,9.493,14.600,2.109,1.709,77.222,989,1.329,15.167,16.481,12.911,3.430,4.327,21.827,12.575,10.403,4.702,8,0,477,3.478,10.110,4.825,3.978,5.441,5.452,8.384,1.211,981,44.347,568,763,8.710,9.465,7.415,1.970,2.485,12.535,7.221,5.974,2.700
74,SULAWESI TENGGARA,7407,SULAWESI TENGGARA - Wakatobi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,SULAWESI TENGGARA,7408,SULAWESI TENGGARA - Kolaka Utara,28,161,104,90,164,154,5,50,122,229,187,147,1.441,94,108,52,73,198,31,47,85,47,208,160,133,771,498,431,684,643,19,210,516,967,790,622,6.283,365,422,202,283,842,131,198,362,201,884,680,77,443,286,248,393,369,11,120,296,555,454,357,3.608,209,243,116,163,484,75,114,208,116,508,391
74,SULAWESI TENGGARA,7409,SULAWESI TENGGARA - Buton Utara,6,0,0,129,72,180,46,199,78,124,49,0,884,0,0,0,66,117,176,60,30,131,105,22,26,0,0,515,250,622,157,688,182,290,114,0,2.842,0,0,0,283,405,581,199,98,409,329,68,15,0,0,296,143,357,90,395,105,166,65,0,1.632,0,0,0,163,233,334,114,56,235,189,39
74,SULAWESI TENGGARA,7410,SULAWESI TENGGARA - Konawe Utara,67,0,0,131,729,179,23,0,0,494,336,100,2.059,3,0,0,359,327,74,12,0,178,375,165,250,0,0,488,1.914,482,62,0,0,2.041,1.388,412,7.037,9,0,0,1.428,1.134,259,42,0,730,1.544,677,144,0,0,280,1.099,277,36,0,0,1.172,797,237,4.041,5,0,0,820,651,149,24,0,419,887,389
74,SULAWESI TENGGARA,7411,SULAWESI TENGGARA - Kolaka Timur,383,136,59,1.892,4.657,2.944,580,115,597,4.559,4.081,1.037,21.041,252,0,519,4.135,4.922,1.451,500,885,1.292,6.131,2.611,1.408,500,216,6.957,18.874,11.934,2.351,465,2.661,20.312,18.183,4.621,88.482,1.173,0,2.412,19.209,21.492,6.335,2.182,3.864,5.728,27.190,11.580,808,287,124,3.995,10.839,6.853,1.350,267,1.528,11.664,10.442,2.654,50.813,673,0,1.385,11.031,12.342,3.638,1.253,2.219,3.290,15.614,6.650
74,SULAWESI TENGGARA,7412,SULAWESI TENGGARA - Konawe Kepulauan,0,0,0,38,1,49,0,1,9,40,28,0,166,83,114,7,19,12,24,4,0,49,80,25,0,0,0,188,5,161,0,5,31,142,100,0,632,369,507,27,81,43,80,13,0,182,299,96,0,0,0,108,3,93,0,3,18,82,58,0,363,212,291,16,47,25,46,8,0,105,172,55
74,SULAWESI TENGGARA,7413,SULAWESI TENGGARA - Muna Barat,0,43,76,227,155,186,16,11,352,289,53,4,1.414,1,244,329,99,30,0,0,242,223,170,31,0,173,303,988,574,688,58,40,1.333,1.091,199,16,5.462,3,1.022,1.374,416,118,0,0,941,856,655,119,0,99,174,567,330,395,33,23,766,626,114,9,3.137,2,587,789,239,68,0,0,540,491,376,69
74,SULAWESI TENGGARA,7414,SULAWESI TENGGARA - Buton Tengah,0,0,0,0,0,0,0,6,0,0,0,0,6,0,3,3,0,3,0,0,0,5,3,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,9,8,0,14,0,0,0,19,11,1,0,0,0,0,0,0,0,10,0,0,0,0,10,0,5,5,0,8,0,0,0,11,6,0
74,SULAWESI TENGGARA,7415,SULAWESI TENGGARA - Buton Selatan,0,0,0,27,7,0,0,0,0,0,0,0,33,0,0,0,27,0,0,0,0,4,2,1,0,0,0,99,13,0,0,0,0,0,0,0,112,0,0,0,56,0,0,0,0,18,9,2,0,0,0,57,8,0,0,0,0,0,0,0,65,0,0,0,32,0,0,0,0,10,5,1
74,SULAWESI TENGGARA,7471,SULAWESI TENGGARA - Kota Kendari,0,0,0,0,148,130,8,0,0,275,0,0,561,0,0,0,0,273,8,0,0,15,208,55,0,0,0,0,591,518,33,0,0,1.049,0,0,2.190,0,0,0,0,1.182,33,0,0,55,780,208,0,0,0,0,339,297,19,0,0,602,0,0,1.258,0,0,0,0,679,19,0,0,32,448,120
74,SULAWESI TENGGARA,7472,SULAWESI TENGGARA - Kota Baubau,0,0,11,11,844,136,0,0,11,879,70,0,1.961,0,0,0,116,525,340,10,0,125,520,256,0,0,37,37,3.260,526,0,0,62,5.128,407,0,9.457,0,0,0,323,2.482,1.606,49,0,670,2.895,1.448,0,0,21,21,1.872,302,0,0,36,2.945,234,0,5.431,0,0,0,185,1.426,922,28,0,385,1.662,831
75,GORONTALO,7501,GORONTALO - Boalemo,705,122,257,1.891,870,402,0,0,1.129,652,996,2,7.028,3,595,1.850,717,598,114,466,1.633,711,974,105,4.539,787,1.658,12.176,4.542,2.098,0,0,5.359,3.086,4.730,9,38.983,17,3.164,9.849,3.818,3.601,686,2.806,9.842,3.550,4.889,531,2.534,439,926,6.799,2.536,1.171,0,0,2.992,1.723,2.641,5,21.767,9,1.767,5.499,2.132,2.011,383,1.567,5.495,1.982,2.730,296
75,GORONTALO,7502,GORONTALO - Gorontalo,793,354,3.280,4.373,2.321,648,380,706,6.030,1.293,421,332,20.931,1.421,4.663,4.003,949,601,609,3.085,5.650,1.593,851,234,3.553,1.583,14.690,19.588,10.567,2.952,1.730,3.213,37.667,8.069,2.627,2.076,108.315,7.728,25.358,21.770,5.162,3.429,3.473,17.594,32.221,9.103,4.862,1.339,1.984,884,8.202,10.937,5.900,1.648,966,1.794,21.032,4.505,1.467,1.159,60.479,4.315,14.159,12.155,2.882,1.915,1.939,9.824,17.991,5.083,2.715,748
75,GORONTALO,7503,GORONTALO - Pohuwato,0,646,343,395,712,1.143,329,413,741,823,890,564,7.000,322,900,1.213,978,525,1.037,387,246,331,1.014,887,0,2.888,1.535,1.766,3.416,5.483,1.578,1.980,3.219,3.553,3.865,2.447,31.729,1.372,3.833,5.160,4.164,1.741,3.439,1.282,817,1.435,4.395,3.846,0,1.613,857,986,1.907,3.061,881,1.105,1.797,1.984,2.158,1.366,17.716,766,2.140,2.881,2.325,972,1.920,716,456,802,2.454,2.147
75,GORONTALO,7504,GORONTALO - Bone Bolango,0,7,470,1.432,72,11,4,461,1.420,44,15,14,3.950,985,801,1,17,27,1.298,328,7,1,174,990,0,42,2.715,8.281,360,55,18,2.321,7.334,209,76,75,21.485,6.263,5.092,5,106,166,8.072,2.036,41,4,910,5.178,0,23,1.516,4.624,201,30,10,1.296,4.095,117,43,42,11.996,3.497,2.843,3,59,93,4.507,1.137,23,2,508,2.891
75,GORONTALO,7505,GORONTALO - Gorontalo Utara,0,0,534,1.938,654,95,0,406,1.575,1.143,190,0,6.535,1,802,1.492,1.037,90,0,207,673,1.481,894,28,0,0,2.263,8.212,2.525,367,0,1.568,6.746,4.897,815,0,27.393,3,3.307,6.052,4.234,471,0,1.076,3.504,6.413,3.884,123,0,0,1.264,4.585,1.410,205,0,875,3.767,2.734,455,0,15.295,2,1.847,3.379,2.364,263,0,601,1.957,3.581,2.169,69
75,GORONTALO,7571,GORONTALO - Kota Gorontalo,0,0,99,624,58,0,0,123,590,8,8,0,1.509,234,318,6,0,0,409,110,11,10,57,316,0,0,399,2.505,308,0,0,656,3.012,39,39,0,6.958,1.190,1.618,29,0,0,2.213,597,61,47,275,1.536,0,0,223,1.399,172,0,0,367,1.682,22,22,0,3.885,664,903,16,0,0,1.236,334,34,26,154,857
76,SULAWESI BARAT,7601,SULAWESI BARAT - Majene,13,64,0,141,115,13,0,0,68,186,13,0,612,0,56,120,295,245,118,0,56,17,33,144,66,332,0,631,676,75,0,0,368,1.006,69,0,3.224,0,248,565,1.373,1.571,755,0,245,79,155,662,38,191,0,363,388,43,0,0,211,578,40,0,1.852,0,143,324,788,902,434,0,141,45,89,380
76,SULAWESI BARAT,7602,SULAWESI BARAT - Polewali Mandar,482,4.129,4.938,4.261,1.409,301,2.809,5.646,4.585,2.200,494,46,31.302,1.646,1.849,5.793,5.241,2.568,209,1.907,1.203,6.603,4.660,911,2.842,24.325,29.093,25.105,6.575,1.561,14.553,29.248,25.238,11.650,2.368,253,172.810,9.995,11.300,35.282,31.721,12.923,1.064,9.984,6.265,35.721,25.253,4.786,1.632,13.971,16.709,14.418,3.776,897,8.358,16.798,14.495,6.691,1.360,145,99.249,5.741,6.490,20.263,18.218,7.422,611,5.734,3.598,20.516,14.503,2.749
76,SULAWESI BARAT,7603,SULAWESI BARAT - Mamasa,1.219,527,292,241,1.218,3.256,952,255,139,427,1.077,1.422,11.024,2.704,219,271,685,1.024,3.784,2.052,460,631,746,1.949,5.282,2.179,1.264,1.045,4.410,12.957,3.632,1.013,555,1.700,4.380,5.662,44.079,10.978,916,1.077,2.670,4.462,16.399,8.884,1.993,2.643,3.126,8.163,3.034,1.252,726,600,2.533,7.441,2.086,582,319,976,2.515,3.252,25.316,6.305,526,618,1.533,2.562,9.419,5.102,1.145,1.518,1.795,4.688
76,SULAWESI BARAT,7604,SULAWESI BARAT - Mamuju,162,154,1.970,3.368,1.079,855,460,670,2.677,1.900,1.115,415,14.825,234,841,2.549,3.496,1.925,833,113,873,1.494,2.038,1.505,917,574,10.988,18.879,4.314,3.246,1.638,3.204,12.922,9.239,4.994,2.019,72.933,1.285,4.611,13.840,18.438,9.723,4.132,596,4.614,7.241,9.873,7.335,527,330,6.311,10.842,2.478,1.864,941,1.840,7.421,5.306,2.868,1.159,41.888,738,2.648,7.949,10.589,5.584,2.373,342,2.650,4.159,5.671,4.213
76,SULAWESI BARAT,7605,SULAWESI BARAT - Mamuju Utara,89,46,14,46,69,27,34,41,22,61,63,34,546,50,15,34,77,112,40,116,17,13,55,59,466,239,73,240,338,155,191,234,120,332,305,186,2.878,257,77,173,391,525,195,563,83,68,276,296,267,137,42,138,194,89,110,135,69,191,175,107,1.653,148,44,100,225,302,112,323,47,39,158,170
76,SULAWESI BARAT,7606,SULAWESI BARAT - Mamuju Tengah,0,93,915,1.315,153,24,207,998,940,212,0,17,4.873,418,641,710,221,166,304,512,1.020,126,130,337,0,482,4.343,6.368,805,124,1.088,3.953,4.629,1.073,0,86,22.951,2.065,3.162,3.503,1.092,872,1.601,2.693,5.370,603,623,1.617,0,277,2.494,3.657,462,71,625,2.270,2.659,616,0,49,13.181,1.186,1.816,2.012,627,501,920,1.547,3.084,347,358,929
81,MALUKU,8101,MALUKU - Maluku Tenggara Barat,0,0,0,5,76,457,0,0,0,0,0,0,537,0,0,0,52,307,125,42,0,0,0,4,0,0,0,18,117,700,0,0,0,0,0,0,835,0,0,0,226,403,163,54,0,0,0,16,0,0,0,10,65,392,0,0,0,0,0,0,468,0,0,0,127,226,91,30,0,0,0,9
81,MALUKU,8102,MALUKU - Maluku Tenggara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,MALUKU,8103,MALUKU - Maluku Tengah,728,2.463,0,533,24,844,667,1.899,1.276,19,216,89,8.757,2.543,1.244,186,280,604,657,613,2.054,624,649,414,3.122,10.563,0,2.286,86,2.966,2.367,6.739,6.074,79,1.026,423,35.730,12.549,6.131,916,1.384,2.840,3.088,2.880,9.587,2.469,2.566,1.639,1.748,5.916,0,1.280,48,1.661,1.325,3.774,3.401,44,575,237,20.009,7.027,3.433,513,775,1.591,1.729,1.613,5.369,1.383,1.437,918
81,MALUKU,8104,MALUKU - Buru,759,1.096,503,1.640,589,1.471,1.012,1.007,1.827,165,506,843,11.416,758,558,1.054,1.599,1.301,181,830,1.222,1.584,972,232,2.870,4.145,1.901,6.202,2.046,5.111,3.516,3.500,8.013,723,2.218,3.697,43.944,2.937,2.162,4.081,6.192,5.417,755,3.456,5.090,6.356,3.900,933,1.607,2.321,1.065,3.473,1.146,2.862,1.969,1.960,4.488,405,1.242,2.071,24.609,1.645,1.211,2.286,3.468,3.034,423,1.935,2.850,3.560,2.184,522
81,MALUKU,8105,MALUKU - Kepulauan Aru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,MALUKU,8106,MALUKU - Seram Bagian Barat,0,0,258,184,0,0,0,57,409,0,0,0,907,71,394,0,0,14,7,0,65,291,58,2,0,0,689,492,0,0,0,167,1.581,0,0,0,2.929,302,1.684,0,0,64,32,0,288,1.041,209,9,0,0,386,276,0,0,0,94,885,0,0,0,1.640,169,943,0,0,36,18,0,161,583,117,5
81,MALUKU,8107,MALUKU - Seram Bagian Timur,0,206,411,617,0,0,69,0,617,411,0,0,2.330,0,236,314,37,29,29,52,44,42,56,35,0,738,1.476,2.214,0,0,285,0,1.784,1.190,0,0,7.687,0,775,1.033,121,130,130,228,196,132,174,110,0,413,827,1.240,0,0,159,0,999,666,0,0,4.305,0,434,579,68,73,73,128,110,74,97,61
81,MALUKU,8108,MALUKU - Maluku Barat Daya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,MALUKU,8109,MALUKU - Buru Selatan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,MALUKU,8171,MALUKU - Kota Ambon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,MALUKU,8172,MALUKU - Kota Tual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,MALUKU UTARA,8201,MALUKU UTARA - Halmahera Barat,22,0,0,0,0,31,9,31,22,0,22,3,142,19,0,11,0,6,0,5,0,7,5,3,77,0,0,0,0,93,25,93,82,0,82,11,463,46,1,22,0,21,0,17,0,22,15,10,43,0,0,0,0,52,14,52,46,0,46,6,259,26,0,12,0,12,0,10,0,12,8,6
82,MALUKU UTARA,8202,MALUKU UTARA - Halmahera Tengah,0,0,0,55,0,222,0,31,20,0,4,67,399,81,76,0,47,12,3,0,0,5,51,13,0,0,0,242,0,648,0,90,74,0,14,245,1.313,298,281,0,175,46,11,0,0,16,162,40,0,0,0,135,0,363,0,50,41,0,8,137,734,167,157,0,98,26,6,0,0,9,91,23
82,MALUKU UTARA,8203,MALUKU UTARA - Kepulauan Sula,0,0,0,0,4,0,0,0,4,28,0,13,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,98,0,49,171,74,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,8,55,0,27,96,41,0,0,0,0,0,0,0,0,0,0
82,MALUKU UTARA,8204,MALUKU UTARA - Halmahera Selatan,0,0,0,8,0,0,39,0,1,15,1,0,63,1,1,4,3,2,0,0,0,54,4,1,0,0,0,24,0,0,105,0,2,54,2,0,187,1,2,7,10,6,0,0,0,183,14,3,0,0,0,13,0,0,59,0,1,30,1,0,105,1,1,4,6,3,0,0,0,102,8,2
82,MALUKU UTARA,8205,MALUKU UTARA - Halmahera Utara,428,9,107,59,345,191,0,33,90,88,174,245,1.768,123,49,41,87,354,64,31,16,30,33,61,2.188,30,498,251,1.082,595,0,103,440,353,875,1.217,7.632,462,186,172,363,1.315,237,116,60,130,145,264,1.224,17,278,140,606,333,0,58,246,198,490,681,4.271,259,104,96,203,736,133,65,34,73,81,148
82,MALUKU UTARA,8206,MALUKU UTARA - Halmahera Timur,610,1.751,499,8,22,40,996,1.116,641,89,28,171,5.971,1.063,395,151,128,173,528,226,231,379,107,183,1.957,5.615,1.596,25,58,107,2.637,2.952,1.772,270,76,491,17.555,3.538,1.315,502,427,493,1.503,644,656,1.000,282,483,1.095,3.142,893,14,33,60,1.475,1.652,992,151,43,275,9.824,1.980,736,281,239,276,841,360,367,559,158,270
82,MALUKU UTARA,8207,MALUKU UTARA - Pulau Morotai,0,41,356,56,115,35,0,41,331,0,0,0,974,79,468,220,8,50,76,9,162,37,0,0,0,206,1.665,281,322,103,0,121,1.211,0,0,0,3.909,160,1.833,940,36,192,283,33,619,128,0,1,0,115,932,157,180,58,0,68,677,0,0,0,2.187,90,1.026,526,20,108,158,18,346,72,0,1
82,MALUKU UTARA,8208,MALUKU UTARA - Pulau Taliabu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,MALUKU UTARA,8271,MALUKU UTARA - Kota Ternate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,MALUKU UTARA,8272,MALUKU UTARA - Kota Tidore Kepulauan,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,3,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,25,10,23,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,14,6,13
91,PAPUA BARAT,9101,PAPUA BARAT - Fakfak,1,1,2,0,0,0,0,2,2,0,0,2,11,25,0,0,0,8,0,0,0,2,3,6,5,6,9,0,0,0,0,9,9,0,0,7,45,126,0,0,0,38,0,0,0,10,13,27,3,4,5,0,0,0,0,6,6,0,0,4,27,76,0,0,0,23,0,0,0,6,8,16
